Id_cliente;Edad;Genero;Venta_total;N_Compras;FechaCompra;MontoCompra;MetodoPago;Tiempo;Navegador;Boletin;Vale
506774;18;0;302;8;20/04/2021;34.486;1;655;1;0;0
506775;44;0;46.2;2;6/09/2021;31.742;2;814;0;0;1
506776;57;0;768.4;8;10/01/2021;100.052;1;560;0;0;0
506777;50;0;200.9;6;20/03/2021;49.389;2;971;0;1;1
506778;18;0;55.6;1;22/11/2021;43.154;2;897;0;0;0
506779;18;1;51.6;3;6/02/2021;30.81;2;784;0;1;0
506780;26;1;105.8;6;1/06/2021;20.769;1;810;0;0;1
506781;18;0;111.5;4;17/03/2021;18.116;1;529;0;1;0
506782;37;1;217.9;6;8/02/2021;32.361;1;537;0;1;0
506783;41;0;73.2;3;4/06/2021;32.521;1;738;1;0;0
506784;19;1;440.1;10;10/07/2021;39.641;1;872;0;0;0
506785;45;0;487.6;10;6/03/2021;39.973;1;862;1;1;0
506786;43;1;340.2;11;29/01/2021;32.441;1;715;0;1;1
506787;29;0;406.3;3;19/02/2021;117.673;1;894;1;0;0
506788;34;0;91.9;3;26/08/2021;41.745;2;1016;1;1;0
506789;18;1;192.1;8;11/11/2021;32.12;0;764;0;0;1
506790;32;1;163.6;5;7/03/2021;30.144;1;816;1;0;0
506791;36;1;218.4;5;27/04/2021;47.452;2;703;2;0;0
506792;38;0;169.7;6;6/05/2021;31.637;1;757;0;1;0
506793;41;0;534.8;12;12/05/2021;61.823;1;791;1;1;1
506794;39;1;46.7;1;31/03/2021;32.994;0;1047;2;0;0
506795;33;0;301.1;10;21/01/2021;29.425;1;945;0;1;0
506796;39;0;181.3;8;11/07/2021;17.777;1;869;3;1;0
506797;48;0;66.5;2;11/05/2021;57.54;0;698;0;0;0
506798;35;0;82.9;3;5/05/2021;21.895;1;598;1;1;0
506799;40;0;71.6;2;7/04/2021;47.586;2;790;3;1;0
506800;34;0;149.7;6;6/12/2021;26.749;1;934;4;0;0
506801;28;1;220.4;4;11/08/2021;52.58;1;1070;1;0;0
506802;42;1;833.6;8;2/06/2021;63.599;2;319;1;0;0
506803;29;1;196.2;5;16/03/2021;24.938;0;1220;0;0;0
506804;41;1;141.3;6;20/10/2021;23.978;1;855;0;1;0
506805;36;0;723.6;7;21/11/2021;93.077;1;904;2;0;0
506806;32;1;481.2;13;12/01/2021;43.027;2;467;0;0;0
506807;32;1;239.8;5;6/12/2021;47.479;1;697;2;1;0
506808;30;1;37.9;2;13/09/2021;19.042;1;928;0;1;0
506809;18;0;341.9;15;6/02/2021;21.03;1;569;0;1;0
506810;41;1;234.2;7;2/10/2021;38.499;1;260;0;1;0
506811;39;1;834.1;25;9/02/2021;29.504;1;840;0;1;0
506812;46;1;301.6;12;19/01/2021;22.938;0;771;0;1;0
506813;30;1;60.7;2;12/02/2021;39.684;1;1039;0;0;0
506814;59;1;48.8;3;17/06/2021;16.713;2;681;4;0;0
506815;31;1;68.9;2;15/08/2021;39.319;2;724;2;0;0
506816;25;1;152.3;4;29/05/2021;22.872;2;866;2;0;0
506817;24;1;66.3;1;14/02/2021;48.145;2;966;0;0;0
506818;18;1;44.5;1;14/03/2021;34.799;1;652;0;0;0
506819;54;0;49;1;8/11/2021;46.55;0;930;1;0;0
506820;52;1;313.4;3;18/12/2021;65.88;1;686;0;0;0
506821;43;0;26.5;1;3/10/2021;25.175;1;783;0;0;0
506822;25;0;36.6;2;7/02/2021;21.855;1;841;3;0;0
506823;58;0;218.2;2;27/10/2021;61.904;2;932;0;1;0
506824;32;0;687.4;8;10/09/2021;72.719;0;777;3;0;0
506825;33;0;153.6;3;12/07/2021;62.301;1;586;0;0;0
506826;53;0;45.9;4;22/02/2021;12.629;0;443;0;0;0
506827;44;0;175.7;3;30/12/2021;52.482;1;746;0;1;1
506828;62;1;67.1;3;11/06/2021;25.915;1;895;3;1;1
506829;39;1;219.5;4;17/01/2021;60.389;1;841;1;0;1
506830;31;1;440.5;9;18/03/2021;35.622;0;784;2;1;1
506831;29;0;102.1;4;27/05/2021;30.087;1;779;0;1;0
506832;18;0;96.3;4;23/01/2021;27.029;1;776;3;1;0
506833;33;1;54.8;1;29/04/2021;27.254;0;581;1;1;0
506834;50;0;23.3;1;20/06/2021;20.679;1;900;1;0;0
506835;43;1;196.6;6;13/12/2021;28.876;2;892;2;0;0
506836;36;1;267.7;5;1/02/2021;36.387;2;676;2;0;0
506837;24;0;485.3;6;30/07/2021;69.968;1;839;1;0;0
506838;39;0;491.4;8;1/12/2021;44.072;1;471;0;0;0
506839;48;0;87.4;4;22/10/2021;31.011;1;772;2;1;0
506840;41;1;70.7;2;4/12/2021;35.115;2;756;0;0;1
506841;38;0;55.3;6;4/03/2021;10.456;1;937;4;0;1
506842;26;1;133.6;4;20/10/2021;29.341;1;744;0;1;0
506843;46;1;47.1;2;24/12/2021;44.689;1;936;0;0;1
506844;18;0;159.1;9;30/04/2021;25.249;1;710;0;0;0
506845;41;0;29.4;1;2/07/2021;27.93;2;349;1;0;0
506846;67;0;42.7;3;13/07/2021;11.799;1;739;0;0;0
506847;18;0;25.2;2;30/06/2021;17.429;0;775;2;0;0
506848;33;1;151.9;8;16/04/2021;21.76;2;787;1;0;0
506849;36;1;138.4;5;21/12/2021;25.278;1;810;0;1;0
506850;30;1;128;14;16/12/2021;10.176;0;689;0;0;1
506851;48;0;84.1;2;19/05/2021;32.436;1;682;2;1;0
506852;42;0;227.9;5;21/10/2021;37.333;2;517;3;0;1
506853;38;1;259.2;8;26/05/2021;42.109;1;421;0;0;0
506854;46;1;84.7;3;18/10/2021;28.818;0;701;3;0;0
506855;36;1;579.2;13;2/08/2021;50.728;1;646;0;1;0
506856;74;1;236.9;2;21/06/2021;97.762;2;954;1;1;1
506857;38;1;22.8;1;16/02/2021;18.205;1;347;2;0;0
506858;38;0;142.4;9;27/08/2021;19.962;1;832;0;1;0
506859;18;0;109.2;2;28/04/2021;38.661;2;1162;0;0;0
506860;29;1;167.2;5;21/03/2021;46.473;0;727;1;1;0
506861;50;0;55.8;3;12/03/2021;20.831;0;780;0;1;0
506862;20;1;74;1;25/12/2021;70.3;1;857;0;0;0
506863;18;0;77.8;4;7/02/2021;21.756;1;871;0;0;0
506864;36;0;35.2;2;19/10/2021;30.716;2;666;2;0;0
506865;52;0;459.8;9;13/11/2021;56.759;2;599;0;1;1
506866;37;1;261;6;12/01/2021;66.762;1;897;0;0;0
506867;32;1;79.3;4;4/08/2021;22.361;1;367;4;0;0
506868;18;0;789.5;13;30/07/2021;45.481;1;890;2;1;0
506869;41;0;69.4;2;11/05/2021;33.313;2;709;0;0;0
506870;44;0;63.2;2;1/09/2021;18.081;1;781;0;1;0
506871;18;0;198.4;6;30/05/2021;25.239;1;685;0;0;0
506872;50;1;191;7;10/06/2021;20.965;2;1038;0;1;0
506873;45;0;299.1;7;7/06/2021;49.004;0;825;0;1;0
506874;50;0;35.5;2;20/10/2021;18.993;1;722;0;0;0
506875;43;0;48.6;1;20/08/2021;42.582;1;717;0;0;0
506876;44;1;312.8;10;19/05/2021;35.44;1;733;1;1;0
506877;42;1;171.2;4;5/12/2021;48.649;0;1211;0;1;1
506878;46;1;47.7;1;20/10/2021;35.954;1;543;0;0;0
506879;18;1;22.7;1;7/12/2021;21.565;1;935;2;1;0
506880;18;1;493.6;18;24/09/2021;39.384;1;882;0;1;0
506881;27;0;314.1;7;23/05/2021;37.735;2;1037;1;1;0
506882;34;1;49.8;2;10/10/2021;27.678;1;893;0;0;0
506883;41;1;207.6;2;1/05/2021;134.091;1;761;1;0;1
506884;40;0;75.2;2;9/04/2021;20.503;2;964;0;0;0
506885;49;1;187.5;4;14/06/2021;45.151;1;821;0;0;0
506886;50;1;622.3;8;20/12/2021;46.022;1;876;2;0;0
506887;26;1;203.6;8;27/07/2021;30.672;1;1037;0;0;0
506888;39;0;312.3;9;21/05/2021;45.484;2;797;0;1;1
506889;26;0;341.4;9;18/06/2021;42.693;1;704;0;0;0
506890;34;1;197.8;6;17/04/2021;33.789;2;664;0;0;0
506891;40;0;132.4;5;29/08/2021;32.469;2;861;0;1;1
506892;18;0;225;9;8/05/2021;32.012;2;622;0;1;0
506893;65;0;277.5;8;22/07/2021;27.394;1;717;0;1;0
506894;43;0;135.5;2;15/05/2021;66.055;1;586;1;1;0
506895;29;1;940.9;15;28/04/2021;50.767;1;832;2;0;0
506896;59;1;40.4;1;21/12/2021;37.237;1;645;0;0;0
506897;32;1;275.9;6;7/05/2021;24.247;1;488;3;1;0
506898;38;0;125.9;4;26/01/2021;30.29;1;580;0;0;0
506899;30;0;34.3;1;19/05/2021;26.79;2;677;0;0;0
506900;56;0;510.5;10;14/07/2021;40.967;2;674;1;1;1
506901;35;0;38.8;3;4/02/2021;17.297;1;805;1;0;0
506902;38;1;41.9;2;22/04/2021;27.177;1;751;0;0;0
506903;50;0;26.9;1;2/03/2021;25.307;2;777;4;0;1
506904;43;0;213.2;9;2/07/2021;27.784;2;801;3;1;1
506905;35;1;590.8;8;21/09/2021;79.526;0;913;0;1;0
